id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
6383,5371,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6384,5372,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
6385,5372,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
6386,5373,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6387,5374,103,Salsa de Ajo Lucho,6,2400,14400,0.0,820
6388,5375,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6389,5375,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6390,5376,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6391,5377,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6392,5378,101,salsa picante habanero lucho ,12,2200,26400,0.0,760
6393,5379,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6394,5380,106,Salsa Chipotle Dulce,2,2900,5800,0.0,1190
6395,5381,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6396,5382,103,SALSA DE AJO LUCHO,1,2400,2400,360.0,820
6397,5382,108,Aderezo Cilantro-Limon,1,2600,2600,390.0,1010
6398,5383,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6399,5383,104,Salsa Mango-Habanero,2,3200,6400,0.0,1350
6400,5384,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6401,5385,108,Aderezo Cilantro-Limon,2,2600,5200,780.0,1010
6402,5386,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
6403,5387,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6404,5388,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6405,5389,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6406,5390,108,Aderezo Cilantro-Limon,3,2600,7800,0.0,1010
6407,5390,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6408,5391,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6409,5391,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6410,5392,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
6411,5393,102,chilero criollo lucho,1,2000,2000,0.0,690
6412,5394,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
6413,5395,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6414,5396,101,Salsa Picante Habanero Lucho,3,2310,6930,0.0,760
6415,5396,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6416,5397,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6417,5398,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6418,5398,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6419,5399,102,chilero criollo lucho,36,2000,72000,8640.0,690
6420,5399,101,SALSA PICANTE HABANERO LUCHO,6,2200,13200,1584.0,760
6421,5400,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6422,5400,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6423,5401,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6424,5402,102,Chilero Criollo Lucho,36,2000,72000,0.0,690
6425,5402,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
6426,5403,103,salsa de ajo lucho,1,2400,2400,360.0,
6427,5404,103,salsa de ajo lucho,1,2400,2400,0.0,820
6428,5405,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6429,5406,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6430,5406,102,Chilero Criollo Lucho,3,2100,6300,0.0,690
6431,5407,106,Salsa Chipotle Dulce,2,3045,6090,0.0,1190
6432,5408,103,salsa de ajo lucho,1,2400,2400,0.0,820
6433,5408,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6434,5409,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6435,5410,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
6436,5410,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6437,5410,101,Salsa Picante Habanero Lucho,2,2310,4620,0.0,760
6438,5411,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6439,5411,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6440,5412,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6441,5413,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6442,5413,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6443,5413,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6444,5414,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
6445,5415,101,SALSA PICANTE HABANERO LUCHO,1,2090,2090,0.0,
6446,5416,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6447,5416,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6448,5417,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6449,5417,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6450,5418,103,Salsa de Ajo Lucho,2,2280,4560,0.0,820
6451,5419,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6452,5420,102,Chilero Criollo  Lucho,24,2000,48000,0.0,690
6453,5420,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
6454,5421,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6455,5422,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6456,5423,107,Salsa Verde Jalapeno,2,2500,5000,0.0,980
6457,5424,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
6458,5425,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6459,5426,102,Chilero Criollo Lucho,1,2000,2000,500.0,690
6460,5427,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6461,5428,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,0.0,760
6462,5429,103,SALSA DE AJO LUCHO,12,2400,28800,3456.0,820
6463,5430,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6464,5431,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
6465,5432,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6466,5432,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6467,5433,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6468,5434,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6469,5435,104,Salsa Mango-Habanero,3,3200,9600,0.0,1350
6470,5435,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6471,5436,110,Salsa Curry Tropical,24,3400,81600,9792.0,1520
6472,5436,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
6473,5437,106,Salsa Chipotle Dulce,1,2900,2900,725.0,
6474,5438,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6475,5439,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6476,5440,103,Salsa de Ajo Lucho,1,2520,2520,378.0,820
6477,5441,101,Salsa Picante Habanero Lucho,2,2310,4620,0.0,760
6478,5442,102,Chilero Criollo Lucho,2,1900,3800,0.0,690
6479,5443,108,Aderezo Cilantro-Limon,-1,2600,93600,11232.0,1010
6480,5443,102,chilero criollo lucho,36,2000,72000,8640.0,690
6481,5443,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
6482,5444,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6483,5444,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
6484,5444,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
6485,5445,102,Chilero Criollo  Lucho,12,2000,24000,2880.0,690
6486,5446,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6487,5446,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6488,5447,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6489,5448,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
6490,5449,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6491,5449,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6492,5450,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
6493,5451,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6494,5451,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6495,5452,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
6496,5452,102,Chilero Criollo Lucho,2,2000,4000,1000.0,690
6497,5453,102,chilero criollo lucho,1,2000,2000,0.0,690
6498,5454,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6499,5455,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6500,5455,101,SALSA PICANTE HABANERO LUCHO,2,2310,4620,0.0,760
6501,5456,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6502,5456,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
6503,5456,107,Salsa Verde Jalapeno,1,2375,2375,0.0,980
6504,5457,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
6505,5458,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6506,5459,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6507,5460,104,Salsa Mango-Habanero,3,3040,9120,1368.0,1350
6508,5461,101,Salsa Picante Habanero Lucho,2,2090,4180,0.0,760
6509,5461,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6510,5462,101,Salsa Picante Habanero Lucho,1,2090,2090,313.5,760
6511,5463,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
6512,5463,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
6513,5464,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6514,5465,107,Salsa Verde Jalapeno,12,2500,30000,3600.0,980
6515,5466,109,Salsa Inferno Carolina Reaper,3,4275,12825,0.0,2100
6516,5467,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6517,5468,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
6518,5469,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6519,5470,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
6520,5471,102,chilero criollo lucho,2,2000,4000,0.0,690
6521,5472,102,Chilero Criollo Lucho,2,2100,4200,0.0,690
6522,5472,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6523,5473,103,Salsa de Ajo Lucho,24,2280,54720,6566.4,820
6524,5474,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6525,5475,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6526,5476,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6527,5476,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6528,5477,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6529,5477,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6530,5478,102,Chilero Criollo Lucho,3,2100,6300,0.0,690
6531,5479,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6532,5479,102,Chilero Criollo Lucho,2,1900,3800,0.0,690
6533,5480,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6534,5481,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
6535,5481,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6536,5482,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6537,5483,102,Chilero Criollo Lucho,3,2000,6000,900.0,690
6538,5484,102,chilero criollo lucho,1,2000,2000,0.0,690
6539,5484,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6540,5485,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6541,5486,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6542,5487,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6543,5487,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6544,5488,102,chilero criollo lucho,6,2000,12000,1440.0,690
6545,5488,107,Salsa Verde Jalapeno,6,2500,15000,1800.0,980
6546,5488,103,Salsa de Ajo Lucho,6,2280,13680,1641.6,820
6547,5489,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6548,5490,101,salsa picante habanero lucho ,1,2200,2200,0.0,
6549,5491,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6550,5491,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6551,5491,107,Salsa Verde Jalapeno,3,2500,7500,0.0,980
6552,5492,103,salsa de ajo lucho,1,2400,2400,0.0,820
6553,5493,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6554,5494,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6555,5494,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6556,5495,102,Chilero Criollo Lucho,36,2000,72000,8640.0,690
6557,5496,103,Salsa de Ajo Lucho,1,2520,2520,378.0,820
6558,5497,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6559,5498,102,Chilero Criollo Lucho,24,2000,48000,5760.0,690
6560,5498,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
6561,5499,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6562,5500,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6563,5501,102,Chilero Criollo Lucho,6,2000,12000,960.0,690
6564,5502,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6565,5503,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6566,5504,103,Salsa de Ajo Lucho,1,2400,2400,192.0,820
6567,5505,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6568,5505,101,salsa picante habanero lucho ,3,2310,6930,1039.5,760
6569,5506,110,Salsa Curry Tropical,1,3230,3230,258.4,1520
6570,5507,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
6571,5508,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
6572,5509,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6573,5509,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6574,5510,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
6575,5510,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
6576,5511,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6577,5512,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6578,5512,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6579,5513,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6580,5514,102,Chilero Criollo Lucho,2,2000,4000,320.0,690
6581,5514,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6582,5514,103,Salsa de Ajo Lucho,3,2520,7560,604.8,820
6583,5515,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6584,5516,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6585,5517,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
6586,5517,102,Chilero Criollo Lucho,24,2000,48000,0.0,690
6587,5518,102,Chilero Criollo Lucho,36,2000,72000,8640.0,690
6588,5519,101,Salsa Picante Habanero Lucho,3,2200,6600,528.0,760
6589,5520,103,Salsa de Ajo Lucho,36,2280,82080,9849.6,820
6590,5521,102,chilero criollo lucho,1,2000,2000,0.0,690
6591,5522,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
6592,5522,104,Salsa Mango-Habanero,12,3200,38400,4608.0,1350
6593,5523,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6594,5524,102,Chilero Criollo Lucho,2,2000,4000,600.0,690
6595,5524,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,330.0,760
6596,5525,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6597,5526,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
6598,5526,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6599,5527,103,SALSA DE AJO LUCHO,6,2400,14400,1728.0,820
6600,5528,103,salsa de ajo lucho,1,2400,2400,0.0,820
6601,5529,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6602,5530,102,Chilero Criollo Lucho,2,2000,4000,0.0,
6603,5531,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6604,5532,101,Salsa Picante Habanero Lucho,12,2200,26400,2112.0,760
6605,5533,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6606,5533,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6607,5534,102,chilero criollo lucho,1,1900,1900,152.0,690
6608,5535,109,Salsa Inferno Carolina Reaper,1,4500,4500,360.0,2100
6609,5535,101,Salsa Picante Habanero Lucho,3,2200,6600,528.0,760
6610,5536,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6611,5536,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
6612,5536,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6613,5537,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6614,5538,102,chilero criollo lucho,2,2000,4000,0.0,690
6615,5539,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6616,5539,102,Chilero Criollo Lucho,1,2000,2000,160.0,690
6617,5540,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6618,5541,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6619,5542,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6620,5543,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6621,5544,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6622,5544,103,Salsa de Ajo Lucho,1,2400,2400,192.0,820
6623,5545,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6624,5546,105,Salsa BBQ Tamarindo,1,3000,3000,240.0,1280
6625,5546,103,Salsa de Ajo Lucho,2,2400,4800,384.0,820
6626,5547,102,chilero criollo lucho,1,1900,1900,0.0,690
6627,5548,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
6628,5549,103,Salsa de Ajo Lucho,2,2400,4800,384.0,
6629,5550,102,chilero criollo lucho,1,2000,2000,0.0,690
6630,5550,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6631,5551,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
6632,5551,108,Aderezo Cilantro-Limon,2,2600,5200,780.0,1010
6633,5551,110,Salsa Curry Tropical,1,3400,3400,510.0,1520
6634,5552,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
6635,5553,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6636,5554,102,Chilero Criollo Lucho,1,2000,2000,160.0,690
6637,5555,101,Salsa Picante Habanero Lucho,2,2200,4400,352.0,760
6638,5556,102,Chilero Criollo Lucho,1,2000,2000,160.0,690
6639,5557,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6640,5558,103,Salsa de Ajo Lucho,-1,2400,2400,0.0,820
6641,5559,102,Chilero Criollo Lucho,1,2000,2000,160.0,690
6642,5560,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6643,5561,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6644,5562,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
6645,5562,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6646,5563,103,Salsa de Ajo Lucho,36,2400,86400,0.0,
6647,5564,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6648,5565,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
6649,5566,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6650,5566,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6651,5567,101,SALSA PICANTE HABANERO LUCHO,24,2200,52800,6336.0,760
6652,5567,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
6653,5568,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6654,5568,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6655,5568,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6656,5569,101,Salsa Picante Habanero Lucho,24,2200,52800,0.0,760
6657,5570,103,salsa de ajo lucho,1,2400,2400,0.0,820
6658,5571,101,salsa picante habanero lucho ,3,2200,6600,528.0,760
6659,5571,103,Salsa de Ajo Lucho,1,2400,2400,192.0,820
6660,5572,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6661,5573,109,Salsa Inferno Carolina Reaper,1,4500,4500,675.0,2100
6662,5574,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
6663,5574,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6664,5574,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6665,5575,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6666,5576,101,salsa picante habanero lucho ,1,2200,2200,330.0,
6667,5576,102,Chilero Criollo Lucho,2,2000,4000,600.0,690
6668,5576,103,salsa de ajo lucho,2,2400,4800,720.0,820
6669,5577,102,Chilero Criollo  Lucho,24,2000,48000,3840.0,690
6670,5578,102,Chilero Criollo  Lucho,2,2000,4000,320.0,690
6671,5578,101,Salsa Picante Habanero Lucho,2,2200,4400,352.0,760
6672,5579,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
6673,5580,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
6674,5580,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6675,5580,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6676,5581,108,Aderezo Cilantro-Limon,12,2600,31200,2496.0,1010
6677,5581,102,chilero criollo lucho,6,2000,12000,960.0,690
6678,5582,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6679,5583,103,Salsa de Ajo Lucho,6,2280,13680,1641.6,820
6680,5584,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6681,5585,109,Salsa Inferno Carolina Reaper,1,4725,4725,378.0,2100
6682,5585,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6683,5586,107,Salsa Verde Jalapeno,3,2500,7500,0.0,980
6684,5586,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6685,5586,103,Salsa de Ajo Lucho,1,2400,2400,0.0,
6686,5587,102,Chilero Criollo Lucho,6,2000,12000,960.0,690
6687,5587,101,Salsa Picante Habanero Lucho,24,2200,52800,4224.0,760
6688,5588,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6689,5588,103,Salsa de Ajo Lucho,1,2400,2400,192.0,820
6690,5589,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
6691,5590,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
6692,5590,109,Salsa Inferno Carolina Reaper,1,4500,4500,0.0,2100
6693,5591,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,176.0,760
6694,5592,101,Salsa Picante Habanero Lucho,2,2090,4180,627.0,760
6695,5592,110,Salsa Curry Tropical,1,3400,3400,510.0,1520
6696,5593,103,Salsa de Ajo Lucho,24,2400,57600,4608.0,820
6697,5593,102,Chilero Criollo Lucho,24,2000,48000,3840.0,690
6698,5594,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6699,5595,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6700,5595,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
6701,5596,103,salsa de ajo lucho,1,2400,2400,0.0,820
6702,5597,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
6703,5597,103,Salsa de Ajo Lucho,6,2400,14400,0.0,820
6704,5598,103,SALSA DE AJO LUCHO,1,2400,2400,360.0,820
6705,5599,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
6706,5599,101,salsa picante habanero lucho ,1,2200,2200,550.0,760
6707,5600,102,Chilero Criollo Lucho,1,2000,2000,0.0,
6708,5600,103,salsa de ajo lucho,1,2400,2400,0.0,820
6709,5601,105,Salsa BBQ Tamarindo,1,3150,3150,0.0,1280
6710,5602,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6711,5603,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
6712,5603,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6713,5604,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
6714,5605,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
6715,5605,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6716,5606,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6717,5607,101,salsa picante habanero lucho ,12,2200,26400,0.0,760
6718,5608,102,Chilero Criollo  Lucho,6,2000,12000,0.0,690
6719,5609,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
6720,5610,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6721,5611,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6722,5612,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,
6723,5613,101,salsa picante habanero lucho ,1,2200,2200,0.0,
6724,5614,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6725,5614,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6726,5615,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
6727,5616,101,Salsa Picante Habanero Lucho,6,2200,13200,0.0,760
6728,5617,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6729,5618,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6730,5618,104,Salsa Mango-Habanero,2,3200,6400,0.0,1350
6731,5619,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
6732,5619,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
6733,5620,102,chilero criollo lucho,6,2000,12000,1440.0,
6734,5620,101,Salsa Picante Habanero Lucho,36,2200,79200,9504.0,760
6735,5621,102,chilero criollo lucho,12,2000,24000,0.0,690
6736,5622,102,Chilero Criollo Lucho,36,1900,68400,8208.0,690
6737,5623,104,Salsa Mango-Habanero,1,3200,3200,256.0,1350
6738,5623,102,Chilero Criollo Lucho,1,2000,2000,160.0,690
6739,5624,107,Salsa Verde Jalapeno,36,2500,90000,0.0,980
6740,5625,103,Salsa de Ajo Lucho,2,2400,4800,1200.0,820
6741,5626,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
6742,5627,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6743,5627,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
6744,5628,102,chilero criollo lucho,1,2000,2000,160.0,690
6745,5629,110,Salsa Curry Tropical,2,3400,6800,0.0,1520
6746,5629,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
6747,5630,102,Chilero Criollo Lucho,36,2000,72000,5760.0,690
6748,5631,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
6749,5631,102,chilero criollo lucho,1,2000,2000,0.0,690
6750,5632,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6751,5633,110,Salsa Curry Tropical,2,3400,6800,544.0,1520
6752,5633,101,Salsa Picante Habanero Lucho,1,2200,2200,176.0,760
6753,5634,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
6754,5634,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
6755,5634,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
6756,5635,101,Salsa Picante Habanero Lucho,1,2200,2200,550.0,760
6757,5635,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
6758,5635,109,Salsa Inferno Carolina Reaper,1,4500,4500,1125.0,2100
